name,district,lat,long,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way
The Privacy Pracha Uthit - Suksawat,Thung Khru,13.6616454,100.5027806,1782000.0,71791.0,0.0,21.0,3.9,-7.5,1.0,1.0,33.0,8.0,3.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7600.0,1300.0,0.0,0.0
The Privacy Pracha Uthit - Suksawat,Thung Khru,13.6616454,100.5027806,1782000.0,71791.0,0.0,21.0,3.9,-7.5,1.0,1.0,33.0,8.0,3.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7600.0,1300.0,0.0,0.0
The Privacy Pracha Uthit - Suksawat,Thung Khru,13.6616454,100.5027806,1656000.0,71791.0,0.0,21.0,3.9,-7.5,1.0,1.0,34.0,8.0,3.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7600.0,1300.0,0.0,0.0
The Privacy Pracha Uthit - Suksawat,Thung Khru,13.6616454,100.5027806,2200000.0,71791.0,0.0,21.0,3.9,-7.5,1.0,1.0,30.0,8.0,3.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7600.0,1300.0,0.0,0.0
The Privacy Pracha Uthit - Suksawat,Thung Khru,13.6616454,100.5027806,1960000.0,71791.0,0.0,21.0,3.9,-7.5,1.0,1.0,30.0,8.0,3.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7600.0,1300.0,0.0,0.0
The Privacy Pracha Uthit - Suksawat,Thung Khru,13.6616454,100.5027806,2045000.0,71791.0,0.0,21.0,3.9,-7.5,1.0,1.0,33.0,8.0,3.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7600.0,1300.0,0.0,0.0
Notting Hill Sukhumvit 105,Bang Na,13.66199964,100.6070381,3000000.0,93895.0,0.0,-1.7,4.5,-6.9,1.0,1.0,30.0,8.0,6.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,590.0,2600.0,1.0,0.0
Notting Hill Sukhumvit 105,Bang Na,13.66199964,100.6070381,2450000.0,93895.0,0.0,-1.7,4.5,-6.9,1.0,1.0,26.0,8.0,6.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,590.0,2600.0,1.0,0.0
Notting Hill Sukhumvit 105,Bang Na,13.66199964,100.6070381,2390000.0,93895.0,0.0,-1.7,4.5,-6.9,1.0,1.0,25.8,8.0,6.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,590.0,2600.0,1.0,0.0
Notting Hill Sukhumvit 105,Bang Na,13.66199964,100.6070381,2290000.0,93895.0,0.0,-1.7,4.5,-6.9,1.0,1.0,26.0,8.0,6.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,590.0,2600.0,1.0,0.0
Notting Hill Sukhumvit 105,Bang Na,13.66199964,100.6070381,2350000.0,93895.0,0.0,-1.7,4.5,-6.9,1.0,1.0,25.0,8.0,6.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,590.0,2600.0,1.0,0.0
Notting Hill Sukhumvit 105,Bang Na,13.66199964,100.6070381,2490000.0,93895.0,0.0,-1.7,4.5,-6.9,1.0,1.0,25.0,8.0,6.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,590.0,2600.0,1.0,0.0
Lumpini Ville Lasalle - Barring,Bang Na,13.6621234,100.6239778,3400000.0,56829.0,0.0,-0.5,6.2,5.0,2.0,2.0,53.0,15.0,4.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2800.0,3800.0,0.0,0.0
Lumpini Ville Lasalle - Barring,Bang Na,13.6621234,100.6239778,3250000.0,56829.0,0.0,-0.5,6.2,5.0,2.0,2.0,53.0,15.0,4.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2800.0,3800.0,0.0,0.0
Lumpini Ville Lasalle - Barring,Bang Na,13.6621234,100.6239778,4850000.0,56829.0,0.0,-0.5,6.2,5.0,2.0,2.0,52.0,15.0,4.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2800.0,3800.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,4000000.0,85019.0,0.0,0.0,4.7,4.7,2.0,1.0,45.5,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,5250000.0,85019.0,0.0,0.0,4.7,4.7,2.0,2.0,55.2,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,2590000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.0,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,2580000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.6,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,4110000.0,85019.0,0.0,0.0,4.7,4.7,2.0,1.0,44.8,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,2100000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.7,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,2580000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.6,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,4250000.0,85019.0,0.0,0.0,4.7,4.7,2.0,2.0,44.1,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,4400000.0,85019.0,0.0,0.0,4.7,4.7,2.0,2.0,55.3,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,2800000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.6,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,2800000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.6,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,4000000.0,85019.0,0.0,0.0,4.7,4.7,2.0,2.0,45.5,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,2200000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.7,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,4400000.0,85019.0,0.0,0.0,4.7,4.7,2.0,2.0,55.3,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,1950000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.7,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,1590000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,23.0,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,2200000.0,85019.0,0.0,0.0,4.7,4.7,1.0,1.0,27.7,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Origin Sukhumvit 105,Bang Na,13.6625748,100.6174501,5005000.0,85019.0,0.0,0.0,4.7,4.7,2.0,2.0,55.3,8.0,3.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,3100.0,0.0,0.0
The Excel Bearing,Bang Na,13.662677,100.608231,1690000.0,78954.0,0.0,0.0,4.0,0.0,1.0,1.0,26.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,2000.0,1.0,0.0
The Excel Bearing,Bang Na,13.662677,100.608231,1790000.0,78954.0,0.0,0.0,4.0,0.0,1.0,1.0,26.7,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,2000.0,1.0,0.0
Apool Condo,Bang Na,13.6643381,100.6316794,1450000.0,55147.0,0.0,0.0,5.6,0.0,1.0,1.0,24.4,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3800.0,4000.0,0.0,0.0
The excel hideaway,Bang Na,13.6644036,100.6089896,3310000.0,84191.0,15.8,-0.5,4.0,-6.7,1.0,1.0,30.0,8.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1000.0,2900.0,1.0,0.0
Dolce Lasalle,Bang Na,13.664737,100.6067904,2750000.0,69298.0,0.0,-7.9,6.8,16.3,1.0,1.0,30.0,8.0,1.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,860.0,2900.0,1.0,0.0
Dolce Lasalle,Bang Na,13.664737,100.6067904,3795190.0,69298.0,0.0,-7.9,6.8,16.3,2.0,1.0,45.6,8.0,1.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,860.0,2900.0,1.0,0.0
Dolce Lasalle,Bang Na,13.664737,100.6067904,2474330.0,69298.0,0.0,-7.9,6.8,16.3,1.0,1.0,30.4,8.0,1.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,860.0,2900.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,6590000.0,124035.0,0.0,0.0,4.7,14.2,2.0,2.0,56.5,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,6990000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,52.9,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,6190000.0,124035.0,0.0,0.0,4.7,14.2,2.0,1.0,54.2,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,4190000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,36.3,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,7800000.0,124035.0,0.0,0.0,4.7,14.2,2.0,2.0,57.4,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,2990000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,25.2,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,4800000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,36.3,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,4900000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,33.6,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,6900000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,50.8,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,7300000.0,124035.0,0.0,0.0,4.7,14.2,2.0,1.0,54.5,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,6190000.0,124035.0,0.0,0.0,4.7,14.2,2.0,1.0,48.3,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,6620000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,50.9,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,7079000.0,124035.0,0.0,0.0,4.7,14.2,2.0,1.0,53.6,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,3299000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,29.9,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,7565000.0,124035.0,0.0,0.0,4.7,14.2,2.0,2.0,56.5,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,4680000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,36.1,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Bang Na,13.6649125,100.6036429,6540000.0,124035.0,0.0,0.0,4.7,14.2,2.0,2.0,53.0,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Phra Nakhon,13.6649125,100.6036429,5663000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,40.0,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Phra Nakhon,13.6649125,100.6036429,7974000.0,124035.0,0.0,0.0,4.7,14.2,2.0,2.0,56.0,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Ideo Mobi Sukhumvit East Point,Phra Nakhon,13.6649125,100.6036429,6800000.0,124035.0,0.0,0.0,4.7,14.2,1.0,1.0,49.0,32.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470.0,1700.0,1.0,0.0
Serrano Condominium Rama II,Bang Khun Thian,13.66525914,100.4325843,2290000.0,65517.0,-2.6,19.3,5.4,7.7,1.0,1.0,32.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8000.0,4200.0,0.0,0.0
Serrano Condominium Rama II,Bang Khun Thian,13.66525914,100.4325843,1600000.0,65517.0,-2.6,19.3,5.4,7.7,1.0,1.0,28.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8000.0,4200.0,0.0,0.0
Serrano Condominium Rama II,Bang Khun Thian,13.66525914,100.4325843,2500000.0,65517.0,-2.6,19.3,5.4,7.7,1.0,1.0,27.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8000.0,4200.0,0.0,0.0
Serrano Condominium Rama II,Bang Khun Thian,13.66525914,100.4325843,1600000.0,65517.0,-2.6,19.3,5.4,7.7,1.0,1.0,28.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8000.0,4200.0,0.0,0.0
Serrano Condominium Rama II,Bang Khun Thian,13.66525914,100.4325843,2190000.0,65517.0,-2.6,19.3,5.4,7.7,1.0,1.0,32.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8000.0,4200.0,0.0,0.0
Serrano Condominium Rama II,Bang Khun Thian,13.66525914,100.4325843,2100000.0,65517.0,-2.6,19.3,5.4,7.7,1.0,1.0,32.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8000.0,4200.0,0.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,3250000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,30.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,4000000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,30.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,2090000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,22.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,3650000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,30.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,2090000.0,124724.0,0.0,-1.8,4.6,-0.6,0.0,1.0,22.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,4200000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,30.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,2600000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,22.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,2640000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,21.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,2200000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,21.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,4500000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,30.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,4010000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,31.0,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,4250000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,30.4,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
Ideo Mobi Sukhumvit Eastgate,Bang Na,13.6654941,100.6041974,3150000.0,124724.0,0.0,-1.8,4.6,-0.6,1.0,1.0,21.6,30.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340.0,1600.0,1.0,0.0
The Green Place,Bang Na,13.66608747,100.6321382,1250000.0,33394.0,0.0,0.0,4.9,0.0,1.0,1.0,45.0,8.0,1.0,1997.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3700.0,3800.0,0.0,0.0
The Green Place,Bang Na,13.66608747,100.6321382,2190000.0,33394.0,0.0,0.0,4.9,0.0,2.0,1.0,80.0,8.0,1.0,1997.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3700.0,3800.0,0.0,0.0
The Village Condominium,Bang Na,13.6684562,100.6169284,1700000.0,26453.0,0.0,0.0,6.5,0.0,3.0,1.0,60.0,12.0,2.0,1991.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2200.0,2400.0,0.0,0.0
Suksawat Modern Condo View,Rat Burana,13.6690022,100.5118535,2800000.0,42883.0,0.0,13.5,3.6,-18.6,1.0,1.0,52.0,23.0,1.0,1993.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8900.0,690.0,0.0,1.0
Suksawat Modern Condo View,Rat Burana,13.6690022,100.5118535,2400000.0,42883.0,0.0,13.5,3.6,-18.6,1.0,1.0,52.0,23.0,1.0,1993.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8900.0,690.0,0.0,1.0
Suksawat Modern Condo View,Rat Burana,13.6690022,100.5118535,2600000.0,42883.0,0.0,13.5,3.6,-18.6,1.0,1.0,52.0,23.0,1.0,1993.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8900.0,690.0,0.0,1.0
Suksawat Modern Condo View,Rat Burana,13.6690022,100.5118535,1900000.0,42883.0,0.0,13.5,3.6,-18.6,2.0,1.0,44.0,23.0,1.0,1993.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8900.0,690.0,0.0,1.0
Ease Rama 2,Bang Khun Thian,13.6701924,100.4368478,1590000.0,59413.0,0.0,-8.2,5.8,-8.6,1.0,1.0,26.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7500.0,4700.0,0.0,0.0
Ease Rama 2,Bang Khun Thian,13.6701924,100.4368478,1390000.0,59413.0,0.0,-8.2,5.8,-8.6,1.0,1.0,26.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7500.0,4700.0,0.0,0.0
Ease Rama 2,Bang Khun Thian,13.6701924,100.4368478,1800000.0,59413.0,0.0,-8.2,5.8,-8.6,1.0,1.0,26.0,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7500.0,4700.0,0.0,0.0
Ease Rama 2,Bang Khun Thian,13.6701924,100.4368478,2900000.0,59413.0,0.0,-8.2,5.8,-8.6,2.0,1.0,41.2,8.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7500.0,4700.0,0.0,0.0
