"name","district","sale_price","asking_price","asking_price_change_quater","asking_price_change_year","gross_rental_yield","rental_price_change_year","bedrooms","bathrooms","internal_area","floors","towers","year_built","has_elevator","has_parking","has_security","has_cctv","has_pool","has_sauna","has_gym","has_garden_bbq","has_playground","has_shop_on_premise","has_restaurant_on_premise","has_wifi","city_train_distance","express_way_distance","close_city_train","close_express_way"
"The Nest Ploenchit","Watthana",4750000.0,147445.0,0.0,2.51,4.74,-11.55,1.0,1.0,37.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,480.0,530.0,1.0,1.0
"D.S. Tower 1 Sukhumvit 33","Watthana",2.6E7,92151.0,0.0,2.22,3.33,-5.54,3.0,3.0,240.0,38.0,2.0,1990.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,890.0,2600.0,1.0,0.0
"HQ by Sansiri","Watthana",2.0E7,246167.0,0.0,-2.52,4.28,3.41,2.0,2.0,81.27,36.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,920.0,3200.0,1.0,0.0
"Art @ Thonglor 25","Watthana",5500000.0,130538.0,0.0,-4.36,4.31,-18.58,1.0,1.0,40.35,8.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2100.0,3000.0,0.0,0.0
"H Sukhumvit 43","Watthana",1.2E7,195125.0,0.0,0.74,4.67,-6.06,2.0,2.0,62.0,32.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,830.0,3600.0,1.0,0.0
"The Alcove Thonglor 10","Watthana",5100000.0,124540.0,-1.19,-2.32,6.21,9.15,1.0,1.0,44.0,23.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1400.0,2400.0,0.0,0.0
"Baan Siri Sukhumvit 13","Watthana",9720000.0,104094.0,0.0,-0.69,4.89,1.44,2.0,2.0,76.0,8.0,1.0,2004.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1000.0,1600.0,1.0,0.0
"Taka Haus Ekamai 12","Watthana",1.28E7,161290.0,-15.46,-16.64,3.55,-21.93,2.0,2.0,64.0,8.0,2.0,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1800.0,1900.0,0.0,0.0
"49 Plus","Watthana",7450000.0,116583.0,0.0,1.47,5.88,11.96,2.0,2.0,79.0,9.0,1.0,2005.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,960.0,3400.0,1.0,0.0
"The Base Park East Sukhumvit 77","Watthana",3990000.0,112620.0,0.0,-1.81,4.68,-1.57,1.0,1.0,30.08,28.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1300.0,270.0,0.0,1.0
"The Base Park West Sukhumvit 77","Watthana",3990000.0,116784.0,0.0,-0.26,4.77,3.34,1.0,1.0,34.0,39.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1300.0,370.0,0.0,1.0
"Supalai Premier @ Asoke","Watthana",1.45E7,141051.0,-4.25,-4.96,3.75,2.08,2.0,2.0,96.0,38.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,280.0,870.0,1.0,1.0
"H Sukhumvit 43","Watthana",1.577E7,195125.0,0.0,0.74,4.67,-6.06,2.0,2.0,72.25,32.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,830.0,3600.0,1.0,0.0
"H Sukhumvit 43","Watthana",8500000.0,195125.0,0.0,0.74,4.67,-6.06,1.0,1.0,45.0,32.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,830.0,3600.0,1.0,0.0
"Taka Haus Ekamai 12","Watthana",1.28E7,161290.0,-15.46,-16.64,3.55,-21.93,2.0,2.0,65.0,8.0,2.0,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1800.0,1900.0,0.0,0.0
"Liberty Park 2","Watthana",7300000.0,71199.0,0.0,5.31,5.16,-6.42,2.0,2.0,123.0,23.0,1.0,1998.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,920.0,1200.0,1.0,0.0
"The Prime 11","Watthana",9900000.0,116051.0,0.0,-14.57,5.34,4.24,2.0,2.0,88.0,32.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,520.0,1200.0,1.0,0.0
"Noble Ora","Watthana",8300000.0,127372.0,0.0,2.28,4.71,20.48,1.0,1.0,78.0,21.0,2.0,2009.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1700.0,2900.0,0.0,0.0
"The Prime 11","Watthana",1.09E7,116051.0,0.0,-14.57,5.34,4.24,2.0,2.0,89.0,32.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,520.0,1200.0,1.0,0.0
"Quattro by Sansiri","Watthana",2.3E7,245880.0,0.0,0.25,4.08,3.72,2.0,2.0,91.0,36.0,2.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,730.0,3000.0,1.0,0.0
"Wind Sukhumvit 23","Watthana",1.7E7,146024.0,0.0,-2.74,4.54,8.22,3.0,2.0,108.0,22.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,560.0,1900.0,1.0,0.0
"Quattro by Sansiri","Watthana",1.9E7,245880.0,0.0,0.25,4.08,3.72,2.0,2.0,82.0,36.0,2.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,730.0,3000.0,1.0,0.0
"RHYTHM Ekkamai","Watthana",7200000.0,217476.0,0.0,-0.09,4.51,-1.68,1.0,1.0,30.0,32.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,430.0,2300.0,1.0,0.0
"Supalai Place","Watthana",8900000.0,74512.0,0.0,-1.07,5.49,-2.29,3.0,2.0,120.0,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"TELA Thonglor","Watthana",3.98E7,382883.0,0.0,2.04,3.53,4.94,2.0,2.0,111.0,33.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1200.0,3000.0,0.0,0.0
"The Rise Sukhumvit 39","Watthana",1.02E7,122232.0,0.0,7.44,4.65,10.75,2.0,2.0,102.0,7.0,2.0,2008.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,950.0,3700.0,1.0,0.0
"Hive Sukhumvit 65","Watthana",3389000.0,96875.0,-4.91,-6.36,4.65,-6.95,1.0,1.0,40.47,8.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,790.0,2400.0,1.0,0.0
"Circle 2 Living Prototype","Watthana",4600000.0,177205.0,0.0,0.94,3.45,-7.1,1.0,1.0,46.0,53.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,840.0,680.0,1.0,1.0
"My Resort Bangkok","Watthana",5000000.0,110933.0,0.0,3.12,4.09,4.71,1.0,1.0,46.0,28.0,2.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,410.0,1000.0,1.0,1.0
"Mori Haus","Watthana",4700000.0,141431.0,0.0,1.35,4.84,7.75,1.0,1.0,36.5,7.0,2.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,720.0,1600.0,1.0,0.0
"The Oleander","Watthana",2.1E7,208735.0,0.0,69.16,3.45,34.53,3.0,3.0,185.0,27.0,1.0,2007.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,880.0,1100.0,1.0,0.0
"Supalai Place","Watthana",6490000.0,74512.0,0.0,-1.07,5.49,-2.29,2.0,2.0,98.25,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"Hampton Thonglor 10","Watthana",2.35E7,132366.0,0.0,-12.72,4.24,0.65,3.0,3.0,162.48,30.0,1.0,2005.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1300.0,2700.0,0.0,0.0
"The ESSE Asoke","Watthana",2.1E7,259459.0,-8.57,-5.98,4.3,3.68,2.0,2.0,75.0,55.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,540.0,1300.0,1.0,0.0
"The Master Centrium Asoke - Sukhumvit","Watthana",1.0E8,118751.0,0.0,2.33,4.23,-13.43,7.0,7.0,700.0,27.0,1.0,2007.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,340.0,1600.0,1.0,0.0
"Supalai Place","Watthana",7000000.0,74512.0,0.0,-1.07,5.49,-2.29,2.0,2.0,97.0,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"Supalai Place","Watthana",7500000.0,74512.0,0.0,-1.07,5.49,-2.29,2.0,2.0,96.0,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"Royce Private Residences","Watthana",8.88725E7,215496.0,0.0,2.53,4.05,4.15,4.0,3.0,355.0,39.0,2.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1100.0,2100.0,0.0,0.0
"Noble Solo","Watthana",2.0E7,127281.0,0.0,-8.48,4.9,-1.33,2.0,3.0,107.0,24.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2100.0,2600.0,0.0,0.0
"The Esse at Singha Complex","Watthana",1.05E7,291753.0,0.0,-2.07,3.59,2.71,1.0,1.0,35.79,39.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0,790.0,1.0,1.0
"The Nest Ploenchit","Watthana",8200000.0,147445.0,0.0,2.51,4.74,-11.55,2.0,2.0,65.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,480.0,530.0,1.0,1.0
"The Room Sukhumvit 21","Watthana",7550000.0,179946.0,0.0,6.21,4.23,11.21,1.0,1.0,49.5,33.0,1.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,570.0,1300.0,1.0,0.0
"The Monument Thong Lo","Watthana",4.6E7,123023.0,-57.21,-53.96,11.71,27.12,2.0,3.0,125.25,45.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2300.0,2500.0,0.0,0.0
"The Lofts Asoke","Watthana",2.0757E7,224835.0,0.0,0.0,4.13,6.18,2.0,2.0,86.0,45.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,210.0,900.0,1.0,1.0
"Hasu Haus","Watthana",1.09E7,139987.0,0.0,7.55,4.29,7.07,2.0,2.0,65.0,7.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1800.0,830.0,0.0,1.0
"The Base Park East Sukhumvit 77","Watthana",6600000.0,112620.0,0.0,-1.81,4.68,-1.57,2.0,1.0,49.0,28.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1300.0,270.0,0.0,1.0
"The Lofts Asoke","Watthana",2.15E7,224835.0,0.0,0.0,4.13,6.18,2.0,2.0,85.4,45.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,210.0,900.0,1.0,1.0
"C Ekkamai","Watthana",3790000.0,144968.0,0.0,0.7,4.43,-4.97,1.0,1.0,31.0,44.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2400.0,1900.0,0.0,0.0
"Chalermnit Art De Maison","Watthana",3.027E7,251550.0,0.0,-1.28,5.72,12.25,2.0,3.0,117.42,8.0,2.0,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,760.0,3300.0,1.0,0.0
"Fifty Fifth Tower","Watthana",2.222E7,109067.0,0.0,-1.85,3.8,5.18,4.0,2.0,196.0,35.0,1.0,1996.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,510.0,2600.0,1.0,0.0
"Quattro by Sansiri","Watthana",1.38E7,245880.0,0.0,0.25,4.08,3.72,1.0,1.0,55.0,36.0,2.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,730.0,3000.0,1.0,0.0
"Supalai Place","Watthana",3.0E7,74512.0,0.0,-1.07,5.49,-2.29,3.0,3.0,445.0,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"Tidy Thonglor","Watthana",5000000.0,125934.0,0.0,-3.44,5.0,-2.6,1.0,1.0,40.0,8.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1600.0,3300.0,0.0,0.0
"Supalai Place","Watthana",6200000.0,74512.0,0.0,-1.07,5.49,-2.29,2.0,1.0,73.0,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"49 Plus","Watthana",5850000.0,116583.0,0.0,1.47,5.88,11.96,1.0,1.0,51.0,9.0,1.0,2005.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,960.0,3400.0,1.0,0.0
"Hive Sukhumvit 65","Watthana",4050000.0,96875.0,-4.91,-6.36,4.65,-6.95,1.0,1.0,40.0,8.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,790.0,2400.0,1.0,0.0
"Ceil by Sansiri","Watthana",6400000.0,131149.0,0.0,7.21,4.89,8.32,1.0,1.0,46.0,17.0,3.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1500.0,2200.0,0.0,0.0
"Prime Mansion Promsri","Watthana",1.5E7,117768.0,0.0,18.69,4.75,2.19,2.0,2.0,126.0,8.0,1.0,2005.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1200.0,3400.0,0.0,0.0
"Via Botani","Watthana",4899000.0,163829.0,0.0,-5.97,4.75,4.68,1.0,1.0,37.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1100.0,3600.0,0.0,0.0
"Wind Sukhumvit 23","Watthana",8000000.0,146024.0,0.0,-2.74,4.54,8.22,1.0,1.0,53.0,22.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,560.0,1900.0,1.0,0.0
"The Prime 11","Watthana",1.28E7,116051.0,0.0,-14.57,5.34,4.24,2.0,2.0,90.0,32.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,520.0,1200.0,1.0,0.0
"Sukhumvit Suite","Watthana",3800000.0,72194.0,0.0,-7.97,4.69,-16.32,1.0,1.0,54.0,44.0,1.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,610.0,1300.0,1.0,0.0
"The Monument Thong Lo","Watthana",8.744E7,123023.0,-57.21,-53.96,11.71,27.12,3.0,5.0,252.0,45.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2300.0,2500.0,0.0,0.0
"Noble Recole","Watthana",1.5679E7,223054.0,0.0,0.06,3.81,1.43,2.0,2.0,68.0,28.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,730.0,1800.0,1.0,0.0
"Blocs 77","Watthana",6500000.0,107573.0,0.0,4.49,4.61,-4.4,2.0,2.0,61.0,28.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,700.0,1600.0,1.0,0.0
"The Room Sukhumvit 21","Watthana",9000000.0,179946.0,0.0,6.21,4.23,11.21,1.0,1.0,60.0,33.0,1.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,570.0,1300.0,1.0,0.0
"Villa Asoke","Watthana",1.025E7,145719.0,0.0,9.57,4.03,1.24,2.0,2.0,85.9,42.0,1.0,2013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,210.0,1100.0,1.0,0.0
"Supalai Place","Watthana",7800000.0,74512.0,0.0,-1.07,5.49,-2.29,2.0,2.0,97.17,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"Top View Tower","Watthana",8500000.0,79221.0,0.0,16.99,4.85,7.02,2.0,2.0,91.0,38.0,1.0,1996.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,620.0,2500.0,1.0,0.0
"Lumpini Suite Phetchaburi - Makkasan","Watthana",3990000.0,206920.0,0.0,37.97,3.31,16.06,1.0,1.0,27.5,35.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,910.0,610.0,1.0,1.0
"The Address Asoke","Watthana",6450000.0,156451.0,0.0,-0.38,4.48,5.99,1.0,1.0,36.0,44.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,220.0,800.0,1.0,1.0
"Taka Haus Ekamai 12","Watthana",9500000.0,161290.0,-15.46,-16.64,3.55,-21.93,2.0,1.0,44.74,8.0,2.0,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1800.0,1900.0,0.0,0.0
"Taka Haus Ekamai 12","Watthana",9500000.0,161290.0,-15.46,-16.64,3.55,-21.93,2.0,1.0,44.75,8.0,2.0,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1800.0,1900.0,0.0,0.0
"Regent on the Park 3","Watthana",2.4E7,98262.0,0.0,23.41,3.53,7.43,3.0,4.0,264.0,29.0,1.0,1995.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1600.0,2300.0,0.0,0.0
"Noble Recole","Watthana",5699200.0,223054.0,0.0,0.06,3.81,1.43,1.0,1.0,35.0,28.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,730.0,1800.0,1.0,0.0
"The Room Sukhumvit 21","Watthana",9500000.0,179946.0,0.0,6.21,4.23,11.21,1.0,1.0,51.0,33.0,1.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,570.0,1300.0,1.0,0.0
"Noble Solo","Watthana",9800000.0,127281.0,0.0,-8.48,4.9,-1.33,2.0,1.0,71.0,24.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2100.0,2600.0,0.0,0.0
"HQ by Sansiri","Watthana",2.8E7,246167.0,0.0,-2.52,4.28,3.41,2.0,2.0,100.0,36.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,920.0,3200.0,1.0,0.0
"MARU Ekkamai 2","Watthana",1.3826E7,215409.0,0.0,-1.4,4.8,24.78,2.0,2.0,58.98,32.0,1.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,2500.0,1.0,0.0
"Thru Thonglor","Watthana",6500000.0,100000.0,-3.94,-6.1,5.28,-5.58,2.0,2.0,68.0,35.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2500.0,2200.0,0.0,0.0
"Lumpini Suite Phetchaburi - Makkasan","Watthana",1.49E7,206920.0,0.0,37.97,3.31,16.06,2.0,2.0,61.0,35.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,910.0,610.0,1.0,1.0
"Taka Haus Ekamai 12","Watthana",9500000.0,161290.0,-15.46,-16.64,3.55,-21.93,2.0,1.0,44.75,8.0,2.0,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1800.0,1900.0,0.0,0.0
"SOCIO Reference 61","Watthana",5538000.0,125247.0,0.0,1.01,4.97,-11.13,1.0,1.0,45.0,8.0,1.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,660.0,2500.0,1.0,0.0
"The Base Sukhumvit 77","Watthana",3400000.0,99750.0,0.0,-2.31,4.75,-5.28,1.0,1.0,30.34,29.0,2.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,760.0,1700.0,1.0,0.0
"Lumpini Suite Phetchaburi - Makkasan","Watthana",1.0E7,206920.0,0.0,37.97,3.31,16.06,2.0,2.0,61.0,35.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,910.0,610.0,1.0,1.0
"Raintree Village Apartment","Watthana",8300000.0,102031.0,0.0,-1.07,3.89,7.12,2.0,1.0,83.0,8.0,1.0,1996.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,700.0,3900.0,1.0,0.0
"Noble Recole","Watthana",1.6126082E7,223054.0,0.0,0.06,3.81,1.43,2.0,2.0,68.0,28.0,1.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,730.0,1800.0,1.0,0.0
"Asoke Place","Watthana",6300000.0,96195.0,0.0,6.7,4.82,9.04,1.0,1.0,60.0,40.0,1.0,1996.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,390.0,1500.0,1.0,0.0
"Baan Ananda","Watthana",6.8E7,142732.0,0.0,-3.82,4.3,-2.29,4.0,5.0,450.0,7.0,1.0,2007.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,960.0,2800.0,1.0,0.0
"The Base Park West Sukhumvit 77","Watthana",3570000.0,116784.0,0.0,-0.26,4.77,3.34,1.0,1.0,30.0,39.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1300.0,370.0,0.0,1.0
"C Ekkamai","Watthana",7900000.0,144968.0,0.0,0.7,4.43,-4.97,2.0,2.0,65.0,44.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2400.0,1900.0,0.0,0.0
"Supalai Place","Watthana",1.05E7,74512.0,0.0,-1.07,5.49,-2.29,2.0,2.0,156.0,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"Villa Asoke","Watthana",5500000.0,145719.0,0.0,9.57,4.03,1.24,1.0,1.0,41.0,42.0,1.0,2013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,210.0,1100.0,1.0,0.0
"The Base Sukhumvit 77","Watthana",3000000.0,99750.0,0.0,-2.31,4.75,-5.28,1.0,1.0,31.82,29.0,2.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,760.0,1700.0,1.0,0.0
"Plus 67","Watthana",4120000.0,75049.0,0.0,-7.78,6.11,9.14,1.0,1.0,50.0,9.0,1.0,2004.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2300.0,1.0,0.0
"The Address Asoke","Watthana",6380600.0,156451.0,0.0,-0.38,4.48,5.99,1.0,1.0,46.0,44.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,220.0,800.0,1.0,1.0
"Supalai Premier @ Asoke","Watthana",1.45E7,141051.0,-4.25,-4.96,3.75,2.08,2.0,2.0,85.0,38.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,280.0,870.0,1.0,1.0
"Baan Prompong","Watthana",7500000.0,95431.0,0.0,23.52,3.99,-9.43,2.0,2.0,105.0,22.0,1.0,1992.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1600.0,2200.0,0.0,0.0
"The XXXIX by Sansiri","Watthana",2.15E7,314149.0,0.0,1.12,4.09,8.4,2.0,2.0,81.58,32.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,410.0,3200.0,1.0,0.0
"Supalai Place","Watthana",1.0345E7,74512.0,0.0,-1.07,5.49,-2.29,2.0,2.0,135.0,23.0,2.0,1994.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1600.0,2300.0,0.0,0.0
"The Base Park West Sukhumvit 77","Watthana",3590000.0,116784.0,0.0,-0.26,4.77,3.34,1.0,1.0,29.78,39.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1300.0,370.0,0.0,1.0
"Richmond Palace","Watthana",1.64E7,109803.0,0.0,1.77,4.61,16.25,3.0,3.0,164.0,23.0,1.0,1994.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,950.0,3700.0,1.0,0.0
